origh;resph;mehodCount;uriCount;useragentCount;requestbodylen_Mean;responsebodylenMean;Ano;Mes;dia;diasemana;hora;minuto;RecordCount
192.168.202.112;192.168.201.2;5;5;5;15.800.000;25.020.200.000;2012;3;17;7;12;38;5
192.168.202.90;192.168.201.2;21;21;21;15.714.286;19.831.047.619;2012;3;17;7;12;38;21
192.168.202.90;192.168.201.2;16;16;16;18.062.500;18.108.500.000;2012;3;17;7;12;39;16
192.168.202.90;192.168.201.2;27;27;27;15.555.556;19.905.592.593;2012;3;17;7;12;40;27
192.168.202.112;192.168.24.253;5;5;5;0.000000;1.990.000.000;2012;3;17;7;12;41;5
192.168.202.90;192.168.201.2;5;5;5;14.200.000;16.734.000.000;2012;3;17;7;12;41;5
192.168.202.112;192.168.201.2;2;2;2;15.000.000;21.007.000.000;2012;3;17;7;12;41;2
192.168.202.90;192.168.201.2;12;12;12;17.500.000;17.172.083.333;2012;3;17;7;12;42;12
192.168.202.90;192.168.201.2;23;23;23;15.652.174;19.617.695.652;2012;3;17;7;12;43;23
192.168.202.90;192.168.201.2;12;12;12;20.000.000;13.659.416.667;2012;3;17;7;12;44;12
192.168.202.90;192.168.201.2;23;23;23;16.478.261;19.363.739.130;2012;3;17;7;12;45;23
192.168.202.90;192.168.201.2;5;5;5;14.200.000;16.411.400.000;2012;3;17;7;12;46;5
192.168.202.112;192.168.24.253;3;3;3;0.000000;1.308.666.667;2012;3;17;7;12;47;3
192.168.202.90;192.168.201.2;15;15;15;16.000.000;18.863.066.667;2012;3;17;7;12;47;15
192.168.202.112;192.168.25.253;5;5;5;0.000000;1.990.000.000;2012;3;17;7;12;47;5
192.168.202.90;192.168.201.2;14;14;14;17.142.857;17.257.928.571;2012;3;17;7;12;48;14
192.168.204.45;192.168.21.253;3;3;3;0.000000;1.347.666.667;2012;3;17;7;12;48;3
192.168.202.90;192.168.201.2;9;9;9;20.000.000;13.387.111.111;2012;3;17;7;12;49;9
192.168.202.133;192.168.202.119;1;1;1;0.000000;0.000000;2012;3;17;7;12;49;1
192.168.202.133;192.168.202.82;1;1;1;0.000000;0.000000;2012;3;17;7;12;49;1
192.168.202.112;192.168.24.253;1;1;1;0.000000;3.926.000.000;2012;3;17;7;12;49;1
192.168.202.112;192.168.25.253;1;1;1;0.000000;3.926.000.000;2012;3;17;7;12;49;1
192.168.202.112;192.168.25.253;14;14;14;0.000000;18.136.000.000;2012;3;17;7;12;50;14
192.168.202.90;192.168.201.2;13;13;13;17.615.385;18.302.307.692;2012;3;17;7;12;50;13
192.168.202.112;192.168.26.253;7;7;7;120.857.143;3.572.857.143;2012;3;17;7;12;50;7
192.168.204.45;192.168.202.78;4;4;4;0.000000;9.975.000.000;2012;3;17;7;12;50;4
192.168.204.45;192.168.21.253;18;18;18;53.000.000;1.408.833.333;2012;3;17;7;12;50;18
192.168.204.45;192.168.202.119;11;11;11;0.000000;2.962.181.818;2012;3;17;7;12;50;11
192.168.203.45;192.168.202.119;10;10;10;0.000000;1.535.200.000;2012;3;17;7;12;51;10
192.168.202.90;192.168.201.2;5;5;5;14.200.000;16.087.600.000;2012;3;17;7;12;51;5
192.168.202.112;192.168.26.253;3;3;3;118.666.667;2.118.333.333;2012;3;17;7;12;51;3
192.168.204.45;192.168.202.119;2;2;2;0.000000;0.000000;2012;3;17;7;12;51;2
192.168.203.45;192.168.202.119;17;17;17;0.000000;12.075.941.176;2012;3;17;7;12;52;17
192.168.202.112;192.168.26.253;3;3;3;118.000.000;2.118.333.333;2012;3;17;7;12;52;3
192.168.204.45;192.168.202.119;2;2;2;0.000000;0.000000;2012;3;17;7;12;52;2
192.168.202.112;192.168.26.253;3;3;3;119.000.000;2.119.000.000;2012;3;17;7;12;54;3
192.168.202.94;192.168.28.252;7;7;7;8.000.000;2.586.714.286;2012;3;17;7;12;58;7
192.168.202.138;192.168.21.253;5;5;5;0.000000;1.990.000.000;2012;3;17;7;12;59;5
192.168.202.94;192.168.25.252;3;3;3;47.333.333;822.000.000;2012;3;17;7;13;0;3
192.168.202.112;192.168.26.253;3;3;3;118.666.667;2.118.333.333;2012;3;17;7;13;0;3
192.168.204.45;192.168.22.253;3;3;3;0.000000;1.347.666.667;2012;3;17;7;13;3;3
192.168.204.45;192.168.22.253;15;15;15;0.000000;1.095.466.667;2012;3;17;7;13;5;15
192.168.202.112;192.168.26.253;3;3;3;119.000.000;2.119.000.000;2012;3;17;7;13;6;3
192.168.202.103;192.168.229.156;13;13;13;0.000000;925.000.000;2012;3;17;7;13;12;13
192.168.202.103;192.168.229.101;1;1;1;0.000000;182.000.000;2012;3;17;7;13;12;1
192.168.202.103;192.168.229.101;3;3;3;0.000000;290.666.667;2012;3;17;7;13;13;3
192.168.204.45;192.168.23.253;2;2;2;0.000000;3.926.000.000;2012;3;17;7;13;14;2
192.168.202.112;192.168.26.253;3;3;3;0.000000;285.666.667;2012;3;17;7;13;14;3
192.168.202.112;192.168.26.253;1;1;1;0.000000;290.000.000;2012;3;17;7;13;15;1
192.168.204.45;192.168.23.253;6;6;6;0.000000;2.713.000.000;2012;3;17;7;13;16;6
192.168.202.112;192.168.26.253;8;8;8;0.000000;1.353.000.000;2012;3;17;7;13;16;8
192.168.202.112;192.168.26.253;1;1;1;0.000000;290.000.000;2012;3;17;7;13;17;1
192.168.202.112;192.168.201.2;13;13;13;2.307.692;49.866.846.154;2012;3;17;7;13;17;13
192.168.202.112;192.168.201.2;13;13;13;14.000.000;13.638.846.154;2012;3;17;7;13;18;13
192.168.202.112;192.168.201.2;2;2;2;385.500.000;20.570.000.000;2012;3;17;7;13;20;2
192.168.202.90;192.168.201.2;1;1;1;19.000.000;38.632.000.000;2012;3;17;7;13;20;1
192.168.202.112;192.168.22.253;3;3;3;118.333.333;2.119.333.333;2012;3;17;7;13;21;3
192.168.203.64;192.168.229.101;1;1;1;0.000000;872.000.000;2012;3;17;7;13;22;1
192.168.202.90;192.168.201.2;8;8;8;16.375.000;15.024.500.000;2012;3;17;7;13;25;8
192.168.202.90;192.168.201.2;6;6;6;20.000.000;13.241.333.333;2012;3;17;7;13;26;6
192.168.202.112;192.168.25.253;3;3;3;118.666.667;2.118.333.333;2012;3;17;7;13;27;3
192.168.202.90;192.168.201.2;3;3;3;20.000.000;13.184.666.667;2012;3;17;7;13;28;3
192.168.202.90;192.168.201.2;7;7;7;25.714.286;5.841.428.571;2012;3;17;7;13;29;7
192.168.204.45;192.168.24.253;4;4;4;0.000000;3.016.250.000;2012;3;17;7;13;29;4
192.168.202.90;192.168.201.2;12;12;12;17.500.000;16.397.166.667;2012;3;17;7;13;30;12
192.168.202.90;192.168.201.2;12;12;12;19.083.333;16.197.250.000;2012;3;17;7;13;31;12
192.168.202.112;192.168.201.2;4;4;4;198.250.000;10.731.250.000;2012;3;17;7;13;31;4
192.168.204.45;192.168.21.253;3;3;3;117.000.000;2.119.000.000;2012;3;17;7;13;31;3
192.168.204.45;192.168.22.253;6;6;6;117.000.000;2.119.333.333;2012;3;17;7;13;32;6
192.168.202.90;192.168.201.2;4;4;4;15.000.000;19.441.000.000;2012;3;17;7;13;32;4
192.168.202.112;192.168.201.2;35;35;35;26.857.143;8.415.171.429;2012;3;17;7;13;32;35
192.168.204.45;192.168.25.253;3;3;3;116.666.667;2.118.333.333;2012;3;17;7;13;32;3
192.168.204.45;192.168.26.253;6;6;6;60.166.667;1.733.333.333;2012;3;17;7;13;32;6
192.168.202.112;192.168.21.253;3;3;3;118.333.333;2.119.000.000;2012;3;17;7;13;34;3
192.168.202.112;192.168.201.2;3;3;3;260.666.667;13.926.666.667;2012;3;17;7;13;34;3
192.168.204.45;192.168.26.253;15;15;15;0.000000;1.095.466.667;2012;3;17;7;13;34;15
192.168.202.112;192.168.201.2;2;2;2;15.000.000;20.805.000.000;2012;3;17;7;13;35;2
192.168.202.101;192.168.24.253;1;1;1;0.000000;3.926.000.000;2012;3;17;7;13;37;1
192.168.202.90;192.168.25.101;10;10;10;6.200.000;3.695.800.000;2012;3;17;7;13;39;10
192.168.202.138;192.168.25.101;7;7;7;0.000000;4.964.857.143;2012;3;17;7;13;39;7
192.168.202.90;192.168.25.101;1;1;1;0.000000;526.000.000;2012;3;17;7;13;40;1
192.168.202.138;192.168.25.101;1;1;1;31.000.000;839.000.000;2012;3;17;7;13;40;1
192.168.202.138;192.168.25.253;5;5;5;0.000000;1.990.000.000;2012;3;17;7;13;41;5
192.168.202.101;192.168.21.253;3;3;3;0.000000;1.347.666.667;2012;3;17;7;13;41;3
192.168.203.45;192.168.21.253;3;3;3;145.666.667;2.119.000.000;2012;3;17;7;13;41;3
192.168.202.138;192.168.25.101;1;1;1;32.000.000;869.000.000;2012;3;17;7;13;41;1
192.168.202.112;192.168.201.2;35;35;35;5.685.714;8.417.142.857;2012;3;17;7;13;42;35
192.168.202.138;192.168.25.101;2;2;2;19.000.000;862.000.000;2012;3;17;7;13;42;2
192.168.204.45;192.168.202.78;29;29;29;0.000000;442.206.897;2012;3;17;7;13;42;29
192.168.202.112;192.168.201.2;2;2;2;15.000.000;20.805.000.000;2012;3;17;7;13;43;2
192.168.202.112;192.168.26.253;1;1;1;0.000000;290.000.000;2012;3;17;7;13;43;1
192.168.202.138;192.168.25.101;3;3;3;0.000000;522.000.000;2012;3;17;7;13;43;3
192.168.202.138;192.168.25.101;2;2;2;0.000000;238.000.000;2012;3;17;7;13;44;2
192.168.202.90;192.168.201.2;9;9;9;14.555.556;17.404.777.778;2012;3;17;7;13;45;9
192.168.202.90;192.168.201.2;9;9;9;15.444.444;21.485.444.444;2012;3;17;7;13;46;9
192.168.202.138;192.168.25.101;1;1;1;0.000000;526.000.000;2012;3;17;7;13;46;1
192.168.202.90;192.168.201.2;7;7;7;14.428.571;16.813.571.429;2012;3;17;7;13;47;7
192.168.202.138;192.168.25.101;1;1;1;0.000000;802.000.000;2012;3;17;7;13;47;1
192.168.202.90;192.168.201.2;22;22;22;15.000.000;19.440.090.909;2012;3;17;7;13;48;22
192.168.202.103;192.168.21.253;94;94;94;20.170.213;12.974.276.596;2012;3;17;7;13;48;94
192.168.202.90;192.168.201.2;4;4;4;15.000.000;19.439.500.000;2012;3;17;7;13;49;4
192.168.202.103;192.168.21.253;5;5;5;309.400.000;3.917.000.000;2012;3;17;7;13;49;5
192.168.202.103;192.168.201.2;1;1;1;0.000000;7.680.000.000;2012;3;17;7;13;50;1
192.168.202.103;192.168.21.253;5;5;5;3.639.400.000;9.856.400.000;2012;3;17;7;13;52;5
192.168.202.103;192.168.21.253;32;32;32;32.250.000;2.794.062.500;2012;3;17;7;13;53;32
192.168.202.90;192.168.201.2;3;3;3;20.000.000;12.982.333.333;2012;3;17;7;13;53;3
192.168.202.90;192.168.201.2;22;22;22;15.000.000;19.390.181.818;2012;3;17;7;13;54;22
192.168.202.103;192.168.21.253;2;2;2;0.000000;836.000.000;2012;3;17;7;13;54;2
192.168.202.112;192.168.201.2;19;19;19;1.000.000;2.364.842.105;2012;3;17;7;13;54;19
192.168.202.90;192.168.201.2;31;31;31;15.129.032;19.981.193.548;2012;3;17;7;13;55;31
192.168.202.103;192.168.21.253;2;2;2;0.000000;836.000.000;2012;3;17;7;13;55;2
192.168.202.112;192.168.201.2;22;22;22;12.272.727;17.048.863.636;2012;3;17;7;13;55;22
192.168.202.100;192.168.25.101;7;7;7;0.000000;4.876.285.714;2012;3;17;7;13;55;7
192.168.202.100;192.168.25.101;3;3;3;0.000000;238.000.000;2012;3;17;7;13;56;3
192.168.202.103;192.168.21.253;2;2;2;0.000000;836.000.000;2012;3;17;7;13;56;2
192.168.202.87;192.168.201.2;7;7;7;8.714.286;7.280.285.714;2012;3;17;7;13;56;7
192.168.202.103;192.168.21.253;2;2;2;0.000000;836.000.000;2012;3;17;7;13;57;2
192.168.202.112;192.168.201.2;4;4;4;15.000.000;20.805.000.000;2012;3;17;7;13;57;4
192.168.202.103;192.168.21.253;2;2;2;0.000000;836.000.000;2012;3;17;7;13;58;2
192.168.204.45;192.168.25.101;1;1;1;0.000000;526.000.000;2012;3;17;7;13;58;1
192.168.204.45;192.168.25.203;1;1;1;0.000000;177.000.000;2012;3;17;7;13;58;1
192.168.202.87;192.168.201.2;4;4;4;187.500.000;19.114.000.000;2012;3;17;7;13;58;4
192.168.202.103;192.168.21.253;14;14;14;73.714.286;1.975.000.000;2012;3;17;7;13;59;14
192.168.202.101;192.168.21.253;3;3;3;0.000000;1.347.666.667;2012;3;17;7;14;0;3
192.168.202.122;192.168.229.101;3;3;3;0.000000;1.375.666.667;2012;3;17;7;14;0;3
192.168.202.103;192.168.21.253;25;25;25;150.400.000;3.684.160.000;2012;3;17;7;14;0;25
192.168.204.45;192.168.25.101;3;3;3;0.000000;430.000.000;2012;3;17;7;14;0;3
192.168.204.45;192.168.25.203;3;3;3;0.000000;214.000.000;2012;3;17;7;14;0;3
192.168.202.103;192.168.21.253;29;29;29;97.689.655;5.164.620.690;2012;3;17;7;14;1;29
192.168.202.103;192.168.21.253;68;68;68;79.191.176;4.723.161.765;2012;3;17;7;14;2;68
192.168.203.64;192.168.25.101;9;9;9;0.000000;3.845.555.556;2012;3;17;7;14;2;9
192.168.203.64;192.168.229.101;6;6;6;18.333.333;742.500.000;2012;3;17;7;14;3;6
192.168.202.103;192.168.21.253;2;2;2;153.000.000;631.500.000;2012;3;17;7;14;3;2
192.168.203.64;192.168.229.101;1;1;1;33.000.000;839.000.000;2012;3;17;7;14;4;1
192.168.202.103;192.168.21.253;2;2;2;310.000.000;492.000.000;2012;3;17;7;14;4;2
192.168.202.112;192.168.25.102;3;3;3;0.000000;251.666.667;2012;3;17;7;14;4;3
192.168.202.122;192.168.229.101;3;3;3;0.000000;562.666.667;2012;3;17;7;14;5;3
192.168.202.122;192.168.25.101;8;8;8;4.125.000;4.452.875.000;2012;3;17;7;14;5;8
192.168.202.112;192.168.25.102;215;215;215;0.000000;561.251.163;2012;3;17;7;14;5;215
192.168.202.103;192.168.21.253;13;13;13;227.923.077;4.715.307.692;2012;3;17;7;14;5;13
192.168.202.138;192.168.25.101;1;1;1;0.000000;238.000.000;2012;3;17;7;14;5;1
192.168.202.138;192.168.25.101;1;1;1;0.000000;238.000.000;2012;3;17;7;14;6;1
192.168.202.122;192.168.25.101;1;1;1;33.000.000;869.000.000;2012;3;17;7;14;6;1
192.168.202.122;192.168.229.101;2;2;2;0.000000;448.000.000;2012;3;17;7;14;6;2
192.168.202.103;192.168.21.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;6;1
192.168.202.103;192.168.21.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;7;1
192.168.202.122;192.168.229.101;1;1;1;0.000000;448.000.000;2012;3;17;7;14;8;1
192.168.202.103;192.168.21.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;8;1
192.168.202.103;192.168.21.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;9;1
192.168.202.122;192.168.229.101;2;2;2;0.000000;333.500.000;2012;3;17;7;14;9;2
192.168.202.103;192.168.21.253;5;5;5;275.800.000;4.398.400.000;2012;3;17;7;14;10;5
192.168.202.103;192.168.21.253;13;13;13;227.307.692;7.527.153.846;2012;3;17;7;14;11;13
192.168.203.64;192.168.229.101;1;1;1;38.000.000;843.000.000;2012;3;17;7;14;11;1
192.168.202.103;192.168.21.253;4;4;4;240.500.000;17.319.250.000;2012;3;17;7;14;12;4
192.168.203.45;192.168.229.101;7;7;7;10.285.714;2.603.142.857;2012;3;17;7;14;12;7
192.168.202.101;192.168.26.252;1;1;1;0.000000;0.000000;2012;3;17;7;14;12;1
192.168.203.45;192.168.229.101;1;1;1;26.000.000;837.000.000;2012;3;17;7;14;13;1
192.168.202.103;192.168.21.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;13;1
192.168.203.45;192.168.27.101;8;8;8;0.000000;4.344.250.000;2012;3;17;7;14;13;8
192.168.202.103;192.168.21.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;14;1
192.168.203.45;192.168.27.101;3;3;3;20.666.667;1.046.333.333;2012;3;17;7;14;14;3
192.168.202.138;192.168.27.101;7;7;7;0.000000;4.964.857.143;2012;3;17;7;14;14;7
192.168.202.103;192.168.21.253;82;82;82;83.463.415;4.140.292.683;2012;3;17;7;14;15;82
192.168.203.45;192.168.27.101;12;12;12;9.583.333;1.275.916.667;2012;3;17;7;14;15;12
192.168.202.138;192.168.27.101;7;7;7;8.857.143;1.014.142.857;2012;3;17;7;14;15;7
192.168.203.45;192.168.25.101;4;4;4;0.000000;4.051.750.000;2012;3;17;7;14;15;4
192.168.203.45;192.168.25.101;20;20;20;5.600.000;941.000.000;2012;3;17;7;14;16;20
192.168.202.103;192.168.21.253;13;13;13;399.615.385;9.180.769.231;2012;3;17;7;14;16;13
192.168.202.138;192.168.25.101;3;3;3;0.000000;618.000.000;2012;3;17;7;14;16;3
192.168.202.95;192.168.201.2;5;5;5;2.200.000;64.823.000.000;2012;3;17;7;14;16;5
192.168.202.103;192.168.21.253;17;17;17;116.588.235;2.613.705.882;2012;3;17;7;14;17;17
192.168.202.138;192.168.27.101;2;2;2;0.000000;1.581.500.000;2012;3;17;7;14;17;2
192.168.202.103;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;17;7;14;18;1
192.168.202.138;192.168.27.101;4;4;4;38.500.000;1.815.000.000;2012;3;17;7;14;19;4
192.168.202.103;192.168.21.253;3;3;3;11.666.667;624.000.000;2012;3;17;7;14;19;3
192.168.202.103;192.168.21.253;57;57;57;51.122.807;10.308.228.070;2012;3;17;7;14;20;57
192.168.202.103;192.168.21.253;30;30;30;14.833.333;2.728.300.000;2012;3;17;7;14;21;30
192.168.203.45;192.168.25.101;7;7;7;10.142.857;1.608.142.857;2012;3;17;7;14;22;7
192.168.202.103;192.168.21.253;2;2;2;14.500.000;525.000.000;2012;3;17;7;14;22;2
192.168.202.103;192.168.21.253;17;17;17;57.176.471;1.633.117.647;2012;3;17;7;14;23;17
192.168.202.95;192.168.201.2;10;10;10;3.000.000;64.826.900.000;2012;3;17;7;14;23;10
192.168.202.103;192.168.21.253;25;25;25;48.760.000;3.534.360.000;2012;3;17;7;14;24;25
192.168.202.65;192.168.229.101;3;3;3;0.000000;1.105.333.333;2012;3;17;7;14;24;3
192.168.202.65;192.168.201.2;14;14;14;0.000000;3.039.500.000;2012;3;17;7;14;24;14
192.168.203.45;192.168.25.101;13;13;13;6.461.538;1.663.076.923;2012;3;17;7;14;25;13
192.168.203.45;192.168.27.101;2;2;2;31.000.000;1.015.000.000;2012;3;17;7;14;25;2
192.168.202.103;192.168.21.253;2;2;2;14.500.000;525.000.000;2012;3;17;7;14;25;2
192.168.202.122;192.168.229.101;3;3;3;11.666.667;2.642.000.000;2012;3;17;7;14;26;3
192.168.202.103;192.168.21.253;2;2;2;14.500.000;525.000.000;2012;3;17;7;14;26;2
192.168.203.45;192.168.27.101;15;15;15;7.866.667;2.161.600.000;2012;3;17;7;14;27;15
192.168.202.90;192.168.201.2;17;17;17;1.117.647;2.443.235.294;2012;3;17;7;14;27;17
192.168.202.103;192.168.21.253;2;2;2;14.500.000;525.000.000;2012;3;17;7;14;27;2
192.168.203.45;192.168.27.101;2;2;2;35.500.000;744.000.000;2012;3;17;7;14;28;2
192.168.202.103;192.168.21.253;2;2;2;14.500.000;525.000.000;2012;3;17;7;14;28;2
192.168.202.103;192.168.22.253;13;13;13;0.000000;19.528.384.615;2012;3;17;7;14;28;13
192.168.203.45;192.168.25.101;8;8;8;0.000000;3.818.500.000;2012;3;17;7;14;30;8
192.168.202.103;192.168.22.253;72;72;72;15.861.111;13.042.000.000;2012;3;17;7;14;30;72
192.168.202.90;192.168.201.2;3;3;3;3.666.667;314.000.000;2012;3;17;7;14;31;3
192.168.202.94;192.168.26.102;2;2;2;0.000000;1.661.500.000;2012;3;17;7;14;31;2
192.168.202.94;192.168.26.152;2;2;2;0.000000;163.000.000;2012;3;17;7;14;31;2
192.168.202.103;192.168.22.253;7;7;7;10.000.000;2.540.000.000;2012;3;17;7;14;31;7
192.168.202.94;192.168.26.202;1;1;1;0.000000;1.098.000.000;2012;3;17;7;14;31;1
192.168.202.94;192.168.26.203;1;1;1;0.000000;177.000.000;2012;3;17;7;14;31;1
192.168.202.103;192.168.22.253;30;30;30;174.000.000;6.613.333.333;2012;3;17;7;14;32;30
192.168.202.76;192.168.25.101;10;10;10;6.400.000;3.667.000.000;2012;3;17;7;14;32;10
192.168.203.45;192.168.25.101;1;1;1;0.000000;0.000000;2012;3;17;7;14;26;1
192.168.202.76;192.168.25.101;1;1;1;37.000.000;869.000.000;2012;3;17;7;14;33;1
192.168.202.103;192.168.22.253;4;4;4;256.000.000;4.872.750.000;2012;3;17;7;14;33;4
192.168.202.90;192.168.201.2;4;4;4;192.000.000;9.422.500.000;2012;3;17;7;14;33;4
192.168.202.103;192.168.22.253;27;27;27;6.942.851.852;6.180.296.296;2012;3;17;7;14;34;27
192.168.24.253;192.168.202.92;1;1;1;0.000000;7.680.000.000;2012;3;17;7;14;36;1
192.168.202.103;192.168.22.253;2;2;2;463.500.000;557.500.000;2012;3;17;7;14;37;2
192.168.202.65;192.168.201.2;6;6;6;32.500.000;247.500.000;2012;3;17;7;14;37;6
192.168.202.103;192.168.24.253;86;86;86;12.918.605;13.871.372.093;2012;3;17;7;14;37;86
192.168.202.65;192.168.201.2;3;3;3;39.000.000;297.000.000;2012;3;17;7;14;38;3
192.168.202.122;192.168.229.101;4;4;4;0.000000;3.212.750.000;2012;3;17;7;14;38;4
192.168.202.103;192.168.24.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;38;1
192.168.202.103;192.168.24.253;19;19;19;150.473.684;5.221.789.474;2012;3;17;7;14;39;19
192.168.202.103;192.168.24.253;28;28;28;6.762.392.857;5.615.678.571;2012;3;17;7;14;40;28
192.168.202.65;192.168.201.2;2;2;2;18.000.000;1.736.000.000;2012;3;17;7;14;40;2
192.168.202.103;192.168.25.253;104;104;104;38.923.077;12.425.096.154;2012;3;17;7;14;41;104
192.168.202.65;192.168.201.2;6;6;6;6.166.667;1.095.333.333;2012;3;17;7;14;41;6
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;42;1
192.168.202.103;192.168.25.253;5;5;5;36.699.200.000;9.958.000.000;2012;3;17;7;14;43;5
192.168.202.112;192.168.201.2;22;22;22;6.909.091;33.669.818.182;2012;3;17;7;14;43;22
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;44;1
192.168.202.112;192.168.201.2;1;1;1;752.000.000;169.000.000;2012;3;17;7;14;44;1
192.168.202.112;192.168.201.2;5;5;5;15.800.000;24.740.400.000;2012;3;17;7;14;45;5
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;45;1
192.168.202.65;192.168.201.2;17;17;17;4.941.176;647.411.765;2012;3;17;7;14;46;17
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;46;1
192.168.202.65;192.168.201.2;12;12;12;0.000000;2.000.000;2012;3;17;7;14;47;12
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;47;1
192.168.202.65;192.168.201.2;12;12;12;0.000000;2.000.000;2012;3;17;7;14;48;12
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;48;1
192.168.202.65;192.168.201.2;12;12;12;0.000000;2.000.000;2012;3;17;7;14;49;12
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;49;1
192.168.202.138;192.168.201.2;5;5;5;2.200.000;64.823.000.000;2012;3;17;7;14;49;5
192.168.202.138;192.168.201.2;12;12;12;8.333.333;31.163.916.667;2012;3;17;7;14;50;12
192.168.202.65;192.168.201.2;25;25;25;3.360.000;2.858.800.000;2012;3;17;7;14;50;25
192.168.202.112;192.168.25.253;3;3;3;147.666.667;2.119.333.333;2012;3;17;7;14;50;3
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;50;1
192.168.202.65;192.168.201.2;20;20;20;4.200.000;718.150.000;2012;3;17;7;14;51;20
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;51;1
192.168.202.65;192.168.201.2;12;12;12;0.000000;2.000.000;2012;3;17;7;14;52;12
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;52;1
192.168.202.138;192.168.27.101;3;3;3;20.666.667;1.002.666.667;2012;3;17;7;14;52;3
192.168.202.138;192.168.27.101;5;5;5;5.800.000;2.078.800.000;2012;3;17;7;14;53;5
192.168.202.65;192.168.201.2;12;12;12;0.000000;2.000.000;2012;3;17;7;14;53;12
192.168.202.65;192.168.229.101;6;6;6;0.000000;1.105.333.333;2012;3;17;7;14;53;6
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;53;1
192.168.202.144;192.168.27.202;6;6;6;14.000.000;3.627.000.000;2012;3;17;7;14;53;6
192.168.202.65;192.168.201.2;12;12;12;0.000000;2.000.000;2012;3;17;7;14;54;12
192.168.202.144;192.168.27.202;34;34;34;0.000000;9.459.205.882;2012;3;17;7;14;54;34
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;54;1
192.168.202.65;192.168.201.2;12;12;12;0.000000;2.000.000;2012;3;17;7;14;55;12
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;55;1
192.168.202.112;192.168.24.253;3;3;3;147.666.667;2.119.000.000;2012;3;17;7;14;55;3
192.168.202.65;192.168.201.2;12;12;12;0.000000;2.000.000;2012;3;17;7;14;56;12
192.168.202.112;192.168.22.253;3;3;3;147.666.667;2.119.333.333;2012;3;17;7;14;56;3
192.168.202.112;192.168.21.253;3;3;3;147.666.667;2.119.000.000;2012;3;17;7;14;56;3
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;56;1
192.168.202.65;192.168.201.2;12;12;12;0.000000;2.000.000;2012;3;17;7;14;57;12
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;57;1
192.168.202.65;192.168.201.2;12;12;12;0.000000;2.000.000;2012;3;17;7;14;58;12
192.168.202.140;192.168.21.103;2;2;2;0.000000;182.500.000;2012;3;17;7;14;58;2
192.168.202.140;192.168.21.102;1;1;1;0.000000;3.147.000.000;2012;3;17;7;14;58;1
192.168.202.140;192.168.21.253;3;3;3;0.000000;1.347.666.667;2012;3;17;7;14;58;3
192.168.202.140;192.168.22.253;3;3;3;0.000000;1.347.666.667;2012;3;17;7;14;58;3
192.168.202.140;192.168.23.253;1;1;1;0.000000;3.926.000.000;2012;3;17;7;14;58;1
192.168.202.103;192.168.25.253;1;1;1;0.000000;836.000.000;2012;3;17;7;14;58;1
192.168.202.140;192.168.24.253;3;3;3;0.000000;1.347.666.667;2012;3;17;7;14;58;3
192.168.202.140;192.168.25.101;1;1;1;0.000000;526.000.000;2012;3;17;7;14;58;1
192.168.202.140;192.168.25.103;1;1;1;0.000000;39.000.000;2012;3;17;7;14;58;1
192.168.202.140;192.168.25.102;1;1;1;0.000000;177.000.000;2012;3;17;7;14;58;1
192.168.202.140;192.168.25.152;1;1;1;0.000000;0.000000;2012;3;17;7;14;58;1
192.168.202.140;192.168.25.202;1;1;1;0.000000;1.096.000.000;2012;3;17;7;14;58;1
2001:dbb:c18:202:20c:29ff:fe18:b667;2001:dbb:c18:655:391c:d28f:fa5d:495;1;1;1;0.000000;0.000000;2012;3;17;7;14;58;1
